UBAP1L	ubap1l
TBC1D10C	tbc1d10c
SLC4A1AP	slc4a1ap
TBC1D10A	tbc1d10a
MUSK	musk
MOV10	mov10
TRIM16L	trim16l
TBC1D31	tbc1d31
USP9X	usp9x
BPIFB3	bpifb3
BPIFB2	bpifb2
BPIFB1	bpifb1
TOMM40	tomm40
BPIFB6	bpifb6
BPIFB4	bpifb4
SLC33A1	slc33a1
ZNF585A	znf585a
COMMD8	commd8
COMMD9	commd9
OARD1	oard1
COMMD2	commd2
COMMD3	commd3
COMMD1	commd1
COMMD6	commd6
COMMD7	commd7
COMMD4	commd4
COMMD5	commd5
TSC1	tsc1
METTL18	mettl18
ZNF585B	znf585b
METTL13	mettl13
METTL16	mettl16
METTL17	mettl17
METTL14	mettl14
METTL15	mettl15
ZMYM2	zmym2
NPR1	npr1
NPR2	npr2
MLEC	mlec
ATXN7L2	atxn7l2
ZMYM4	zmym4
ZMYM5	zmym5
CAMK2D	camk2d
SMIM11B	smim11b
SMIM11A	smim11a
CAMK2G	camk2g
CAMK2A	camk2a
CAMK2B	camk2b
RIOK1	riok1
TEX51	tex51
SCT	sct
LMNTD1	lmntd1
C20orf203	c20orf203
DEPDC1B	depdc1b
LMNTD2	lmntd2
SYNGR1	syngr1
JAK2	jak2
LPAR4	lpar4
RNASE10	rnase10
RNASE13	rnase13
RNASE12	rnase12
TRMT9B	trmt9b
MYL4	myl4
TYW1B	tyw1b
ZSCAN18	zscan18
RPL19	rpl19
ZNF492	znf492
SLC30A9	slc30a9
TROAP	troap
OR5A2	or5a2
SEC16A	sec16a
MYL3	myl3
ENOX1	enox1
CD1D	cd1d
ENOX2	enox2
ANO8	ano8
ANO9	ano9
CD1A	cd1a
ANO4	ano4
ANO5	ano5
ANO6	ano6
ANO7	ano7
C9orf57	c9orf57
ANO1	ano1
ANO2	ano2
ANO3	ano3
POLR1A	polr1a
POLR1B	polr1b
POLR1C	polr1c
POLR1D	polr1d
POLR1E	polr1e
SPATA31A1	spata31a1
COL3A1	col3a1
SPATA31A3	spata31a3
PEX26	pex26
MC4R	mc4r
HIP1R	hip1r
TCP11L1	tcp11l1
WDR41	wdr41
DUS1L	dus1l
ATP2C1	atp2c1
WDR44	wdr44
WDR45	wdr45
WDR46	wdr46
HCG22	hcg22
WDR48	wdr48
USP54	usp54
GTF2B	gtf2b
CXorf51B	cxorf51b
JAK3	jak3
CXorf51A	cxorf51a
GRM4	grm4
GRM5	grm5
GRM6	grm6
GRM7	grm7
GRM1	grm1
GRM2	grm2
GRM3	grm3
SLC25A26	slc25a26
CCNH	ccnh
HOXB8	hoxb8
HOXB9	hoxb9
ZNF507	znf507
NMRAL1	nmral1
HOXB2	hoxb2
HOXB3	hoxb3
HOXB1	hoxb1
HOXB6	hoxb6
CHUK	chuk
HOXB4	hoxb4
HOXB5	hoxb5
PPARG	pparg
PPARD	ppard
LINGO4	lingo4
RHOU	rhou
PPARA	ppara
LINGO3	lingo3
TREML1	treml1
CSGALNACT2	csgalnact2
SPAM1	spam1
CSGALNACT1	csgalnact1
C13orf42	c13orf42
C1QTNF9B	c1qtnf9b
RHOJ	rhoj
PTF1A	ptf1a
SPDEF	spdef
MAGOHB	magohb
OR4E2	or4e2
OR4E1	or4e1
MPP3	mpp3
CD14	cd14
GOLGA6D	golga6d
MYZAP	myzap
EML3	eml3
CTAG2	ctag2
C13orf46	c13orf46
TFB2M	tfb2m
CD19	cd19
MORC2	morc2
PLXND1	plxnd1
ASH2L	ash2l
PRKDC	prkdc
MKRN1	mkrn1
RHOC	rhoc
DYRK3	dyrk3
DYRK2	dyrk2
FTHL17	fthl17
DYRK4	dyrk4
LHFPL4	lhfpl4
LHFPL5	lhfpl5
LHFPL6	lhfpl6
GADD45G	gadd45g
RGMB	rgmb
LHFPL1	lhfpl1
LHFPL2	lhfpl2
LHFPL3	lhfpl3
UTF1	utf1
ENPEP	enpep
TLL2	tll2
WFDC2	wfdc2
PRKAB2	prkab2
TMEM177	tmem177
WFDC5	wfdc5
NR2F6	nr2f6
NR2F1	nr2f1
INHBB	inhbb
PASK	pask
NR2F2	nr2f2
FLNC	flnc
INHBC	inhbc
PBK	pbk
HIST2H2AA4	hist2h2aa4
DDB2	ddb2
ELL2	ell2
VSIG10L	vsig10l
DDB1	ddb1
KIF21A	kif21a
RIMS1	rims1
RIMS2	rims2
GP9	gp9
OR4F15	or4f15
OR4F16	or4f16
OR4F17	or4f17
GRID1	grid1
GRID2	grid2
CEP44	cep44
CEP41	cep41
MCAM	mcam
TSPEAR	tspear
MCAT	mcat
ST7L	st7l
HCRT	hcrt
TRPS1	trps1
CYP2C9	cyp2c9
CYP2C8	cyp2c8
TAGLN3	tagln3
APOBEC3H	apobec3h
APOBEC3D	apobec3d
APOBEC3G	apobec3g
APOBEC3F	apobec3f
APOBEC3A	apobec3a
APOBEC3C	apobec3c
EMX1	emx1
RNF216	rnf216
C10orf67	c10orf67
OR10P1	or10p1
RBMS2	rbms2
HSPE1	hspe1
C10orf62	c10orf62
KRTAP5-7	krtap5_7
EBI3	ebi3
PRKD2	prkd2
PRKD3	prkd3
CTTN	cttn
TTC7A	ttc7a
DHFR	dhfr
VPREB3	vpreb3
PLCG2	plcg2
PLCG1	plcg1
BSND	bsnd
SLC16A6	slc16a6
USP50	usp50
TMEM255A	tmem255a
ZMYND8	zmynd8
GIPR	gipr
EIF2S1	eif2s1
EIF2S3	eif2s3
EIF2S2	eif2s2
PRODH	prodh
LPIN2	lpin2
LPIN3	lpin3
SLC7A4	slc7a4
KLHL42	klhl42
SELENOS	selenos
STK38	stk38
SELENOP	selenop
SELENOW	selenow
KLHL41	klhl41
RS1	rs1
KLF7	klf7
KLF6	klf6
CERKL	cerkl
KLF4	klf4
KLF3	klf3
KLF2	klf2
KLF1	klf1
TMEM222	tmem222
TMEM223	tmem223
TMEM220	tmem220
TMEM221	tmem221
EFR3A	efr3a
SELENOF	selenof
KLF9	klf9
EFR3B	efr3b
HEATR6	heatr6
HEATR4	heatr4
SNTG2	sntg2
SLC7A5	slc7a5
HEATR3	heatr3
HEATR1	heatr1
FAM189B	fam189b
REST	rest
HEATR9	heatr9
ASCC3	ascc3
TPH2	tph2
SFSWAP	sfswap
ASCC2	ascc2
KLHDC7B	klhdc7b
KLHDC7A	klhdc7a
DEDD	dedd
POU1F1	pou1f1
RGSL1	rgsl1
PHF21A	phf21a
KLRK1	klrk1
MUSTN1	mustn1
VPS25	vps25
NUP35	nup35
NUP37	nup37
MAP3K10	map3k10
ATP13A1	atp13a1
MAP3K12	map3k12
MAP3K13	map3k13
ADNP2	adnp2
DSCAML1	dscaml1
ZNF543	znf543
SLC1A4	slc1a4
CYP11B2	cyp11b2
CYP11B1	cyp11b1
SLC1A7	slc1a7
ZNF549	znf549
FUCA1	fuca1
FUCA2	fuca2
SLC1A3	slc1a3
LRRC10B	lrrc10b
ATP13A2	atp13a2
RSPH4A	rsph4a
SSUH2	ssuh2
VCL	vcl
NCAPG	ncapg
DHTKD1	dhtkd1
OSBPL1A	osbpl1a
IQCF5	iqcf5
DCTPP1	dctpp1
FCGR1B	fcgr1b
FCGR1A	fcgr1a
IKBKE	ikbke
SPIN3	spin3
MICB	micb
ENTHD1	enthd1
IQCF3	iqcf3
GNL3	gnl3
GNL2	gnl2
GNL1	gnl1
RARB	rarb
FAM163B	fam163b
FAM163A	fam163a
DHRS9	dhrs9
DHRS7	dhrs7
DHRS4	dhrs4
DHRS2	dhrs2
DHRS3	dhrs3
DHRS1	dhrs1
RARS	rars
MIPEP	mipep
CACUL1	cacul1
DYRK1A	dyrk1a
RPS28	rps28
DYRK1B	dyrk1b
NABP2	nabp2
COL28A1	col28a1
CCNL1	ccnl1
JAKMIP2	jakmip2
JAKMIP1	jakmip1
CCNL2	ccnl2
DHRSX	dhrsx
KRTAP20-3	krtap20_3
TPO	tpo
SLIT2	slit2
GNLY	gnly
PCYT2	pcyt2
NOMO2	nomo2
NOMO3	nomo3
NOMO1	nomo1
BAZ1A	baz1a
IMPA1	impa1
IMPA2	impa2
BAZ1B	baz1b
IL15RA	il15ra
HRK	hrk
SNAI2	snai2
SNAI3	snai3
HRG	hrg
SNAI1	snai1
HRC	hrc
OSBPL10	osbpl10
OR4F29	or4f29
LELP1	lelp1
SEPT14	sept14
SLC2A9	slc2a9
SLC2A8	slc2a8
PTGES3	ptges3
PTGES2	ptges2
SLC2A5	slc2a5
RSPO4	rspo4
SLC2A3	slc2a3
FA2H	fa2h
SLC2A1	slc2a1
ECHS1	echs1
SLC25A5	slc25a5
DIXDC1	dixdc1
PLAGL2	plagl2
HKR1	hkr1
PLAGL1	plagl1
TTC36	ttc36
FAM24A	fam24a
FAM24B	fam24b
OR6F1	or6f1
SYTL5	sytl5
SLC1A5	slc1a5
SYF2	syf2
TBC1D3E	tbc1d3e
TBC1D3F	tbc1d3f
C1orf112	c1orf112
TBC1D3H	tbc1d3h
TBC1D3I	tbc1d3i
TBC1D3K	tbc1d3k
METRNL	metrnl
RBFOX1	rbfox1
SMLR1	smlr1
IQCA1L	iqca1l
TEAD4	tead4
MCM8	mcm8
IGFL3	igfl3
CCAR1	ccar1
CCAR2	ccar2
MTDH	mtdh
AMELX	amelx
C1orf116	c1orf116
SLC1A6	slc1a6
MADD	madd
C1orf115	c1orf115
SELENOM	selenom
EXO1	exo1
ZBTB8A	zbtb8a
ZBTB8B	zbtb8b
EXO5	exo5
CEACAM1	ceacam1
ATRIP	atrip
EN2	en2
CEACAM5	ceacam5
CEACAM4	ceacam4
CEACAM7	ceacam7
CEACAM6	ceacam6
CEACAM8	ceacam8
SLC46A2	slc46a2
SLC46A3	slc46a3
SEPT11	sept11
OR51G2	or51g2
PARP2	parp2
TMEM154	tmem154
OR51G1	or51g1
KCNK3	kcnk3
RAPGEF4	rapgef4
ENG	eng
LAT2	lat2
ZNF274	znf274
GTF2IRD1	gtf2ird1
GTF2IRD2	gtf2ird2
PDIK1L	pdik1l
MYO5C	myo5c
AGMAT	agmat
F12	f12
ZNF628	znf628
F10	f10
F11	f11
EXOG	exog
ZNF629	znf629
EPAS1	epas1
HDGFL1	hdgfl1
HDGFL3	hdgfl3
HDGFL2	hdgfl2
PRR23D2	prr23d2
IQUB	iqub
SLC27A1	slc27a1
IL34	il34
TBC1D30	tbc1d30
C20orf141	c20orf141
TBC1D32	tbc1d32
C20orf144	c20orf144
FZD9	fzd9
SNCA	snca
CDKAL1	cdkal1
SERPINA12	serpina12
SHISAL2A	shisal2a
RAPGEF6	rapgef6
SERPINA11	serpina11
TRNAU1AP	trnau1ap
TMEM126A	tmem126a
TMEM126B	tmem126b
MOCOS	mocos
TMEM67	tmem67
CYP4B1	cyp4b1
FAM81A	fam81a
RCOR2	rcor2
RCOR1	rcor1
FAM81B	fam81b
TIGD5	tigd5
ADHFE1	adhfe1
RUNX1T1	runx1t1
TIGD6	tigd6
SEPT12	sept12
FLT4	flt4
FLT3	flt3
SLC24A5	slc24a5
FLT1	flt1
SLFN14	slfn14
PODN	podn
SCGB1D4	scgb1d4
GSG1L	gsg1l
UGT2B15	ugt2b15
TIPIN	tipin
H1FX	h1fx
VKORC1	vkorc1
OXSM	oxsm
AFG1L	afg1l
PLOD2	plod2
SPATA31A5	spata31a5
TSHB	tshb
PVALB	pvalb
UGT2B10	ugt2b10
RASSF9	rassf9
SLC24A2	slc24a2
SUGP1	sugp1
SOX21	sox21
H1F0	h1f0
COL25A1	col25a1
PGGHG	pgghg
HASPIN	haspin
FIGNL2	fignl2
MRPS18A	mrps18a
MRPS18B	mrps18b
CLC	clc
ELMOD1	elmod1
ELMOD3	elmod3
ELMOD2	elmod2
RASSF8	rassf8
CLU	clu
SLC24A3	slc24a3
PDC	pdc
CHAMP1	champ1
VEGFC	vegfc
NTM	ntm
KNG1	kng1
NRARP	nrarp
ITGA11	itga11
COBL	cobl
TAF9B	taf9b
NOP14	nop14
AMOTL1	amotl1
AMOTL2	amotl2
LCN1	lcn1
RXYLT1	rxylt1
LCN2	lcn2
BPI	bpi
SF3B4	sf3b4
PNPT1	pnpt1
SF3B6	sf3b6
LCN9	lcn9
LCN8	lcn8
FAM220A	fam220a
SF3B2	sf3b2
CYP17A1	cyp17a1
ALOX15	alox15
RRP12	rrp12
ALOX12	alox12
SLC24A1	slc24a1
TSHR	tshr
SEMA6D	sema6d
MAGEF1	magef1
OR14I1	or14i1
SEMA6C	sema6c
SEMA6A	sema6a
CNIH1	cnih1
CNIH3	cnih3
CNIH2	cnih2
NSMCE4A	nsmce4a
CNIH4	cnih4
ELAC2	elac2
DDHD1	ddhd1
TRIM49D1	trim49d1
WRAP53	wrap53
ADCK5	adck5
ADCK2	adck2
NPIPB13	npipb13
ADCK1	adck1
DNAJC16	dnajc16
DNAJC17	dnajc17
DNAJC14	dnajc14
DNAJC15	dnajc15
DNAJC12	dnajc12
DNAJC13	dnajc13
DNAJC10	dnajc10
DNAJC11	dnajc11
EPRS	eprs
CTXN3	ctxn3
FEM1B	fem1b
ASF1A	asf1a
DNAJC18	dnajc18
DNAJC19	dnajc19
EDF1	edf1
VPS50	vps50
SUPT16H	supt16h
MLN	mln
MS4A6A	ms4a6a
NAT8B	nat8b
SUMF1	sumf1
LMAN1	lman1
METTL21A	mettl21a
LMAN2	lman2
CYSRT1	cysrt1
SDHAF4	sdhaf4
MLX	mlx
SCML1	scml1
NAT8L	nat8l
SCML4	scml4
NRK	nrk
OR8B2	or8b2
CXorf49	cxorf49
NRL	nrl
PFKFB1	pfkfb1
EDRF1	edrf1
PFKFB3	pfkfb3
PFKFB2	pfkfb2
PFKFB4	pfkfb4
ITPA	itpa
SH3BGR	sh3bgr
YWHAQ	ywhaq
PPM1L	ppm1l
ZNF17	znf17
OR4X1	or4x1
OR4X2	or4x2
SCIN	scin
TCF7L1	tcf7l1
ADD3	add3
ACTG1	actg1
ACTG2	actg2
ZDBF2	zdbf2
PPP4R4	ppp4r4
PPP4R1	ppp4r1
PPP4R2	ppp4r2
SLC11A1	slc11a1
PKD2L2	pkd2l2
PKD2L1	pkd2l1
ZNF518B	znf518b
OR10A4	or10a4
CWC27	cwc27
CWC25	cwc25
CWC22	cwc22
OR8B8	or8b8
TMED10	tmed10
LTBR	ltbr
MAP3K8	map3k8
MAP3K9	map3k9
TUSC2	tusc2
MAP3K2	map3k2
MAP3K3	map3k3
PRPF31	prpf31
MAP3K1	map3k1
DEAF1	deaf1
MAP3K7	map3k7
IER3IP1	ier3ip1
MAP3K5	map3k5
PET117	pet117
MARVELD1	marveld1
FMOD	fmod
MARVELD2	marveld2
NUP214	nup214
SNX16	snx16
OR14K1	or14k1
SLC9B1	slc9b1
NUP210	nup210
VPS54	vps54
FMO2	fmo2
FMO3	fmo3
SMCO1	smco1
FMO1	fmo1
ZNF202	znf202
CASZ1	casz1
FMO4	fmo4
FMO5	fmo5
IDH2	idh2
IDH1	idh1
EVX1	evx1
ZNF208	znf208
EVX2	evx2
SETD9	setd9
SMARCAD1	smarcad1
SH2D2A	sh2d2a
PRR14L	prr14l
ZBTB40	zbtb40
OTUD6A	otud6a
HECA	heca
SETD3	setd3
SETD2	setd2
KRTAP27-1	krtap27_1
SETD4	setd4
SETD7	setd7
ITFG2	itfg2
PSRC1	psrc1
TRPM7	trpm7
ZNF474	znf474
DZIP3	dzip3
PRAMEF18	pramef18
DZIP1	dzip1
PRAMEF17	pramef17
PRAMEF14	pramef14
PRAMEF15	pramef15
PRAMEF12	pramef12
TIGIT	tigit
PRAMEF10	pramef10
PRAMEF11	pramef11
PITPNM2	pitpnm2
PRSS21	prss21
HBM	hbm
PRSS23	prss23
LXN	lxn
ZFAND2A	zfand2a
EME1	eme1
VIPAS39	vipas39
EME2	eme2
RBCK1	rbck1
STX3	stx3
AKNA	akna
DUOX1	duox1
DUX4	dux4
HGH1	hgh1
DUOX2	duox2
ZNF292	znf292
ZNF485	znf485
RIT2	rit2
GATD3B	gatd3b
GATD3A	gatd3a
RETREG2	retreg2
PYCR2	pycr2
GLYR1	glyr1
ZNF487	znf487
JADE3	jade3
JADE2	jade2
JADE1	jade1
KRTAP4-9	krtap4_9
KRTAP4-8	krtap4_8
KRTAP4-1	krtap4_1
KRTAP4-3	krtap4_3
KRTAP4-2	krtap4_2
KRTAP4-5	krtap4_5
KRTAP4-4	krtap4_4
KRTAP4-7	krtap4_7
KRTAP4-6	krtap4_6
ECH1	ech1
RRM2B	rrm2b
TAPBPL	tapbpl
NPPB	nppb
GBP1	gbp1
NPPA	nppa
ARHGEF33	arhgef33
ACSF3	acsf3
FRZB	frzb
MAL2	mal2
MAN2A2	man2a2
TMEM235	tmem235
MAN2A1	man2a1
TMEM234	tmem234
SPRR2E	sprr2e
NDUFB10	ndufb10
SPRR2G	sprr2g
SPRR2F	sprr2f
SPRR2A	sprr2a
RASSF7	rassf7
DNER	dner
KRTAP12-1	krtap12_1
HERC1	herc1
KRTAP12-3	krtap12_3
KRTAP12-2	krtap12_2
TP53	tp53
KRTAP12-4	krtap12_4
CDHR1	cdhr1
CDHR2	cdhr2
CDHR3	cdhr3
CDHR4	cdhr4
CDHR5	cdhr5
ST8SIA1	st8sia1
GNG14	gng14
SHQ1	shq1
WNT10A	wnt10a
TMEM232	tmem232
DUXA	duxa
STX1A	stx1a
FARS2	fars2
STX1B	stx1b
RABL2A	rabl2a
TOLLIP	tollip
RPS15A	rps15a
OR2A25	or2a25
ALS2CR12	als2cr12
BTBD19	btbd19
BTBD18	btbd18
SRGN	srgn
BTBD17	btbd17
BTBD16	btbd16
BTBD11	btbd11
BTBD10	btbd10
SIK1	sik1
CTDNEP1	ctdnep1
SIK2	sik2
KRT80	krt80
KRT81	krt81
KRT82	krt82
KRT83	krt83
CST9L	cst9l
KRT85	krt85
KRT86	krt86
C19orf84	c19orf84
C19orf85	c19orf85
RAB22A	rab22a
C19orf81	c19orf81
DUS3L	dus3l
TPRX1	tprx1
XPR1	xpr1
SPACA4	spaca4
SPACA5	spaca5
SPOCK1	spock1
LCT	lct
NCS1	ncs1
MAST1	mast1
MAST2	mast2
MAST3	mast3
MAST4	mast4
SALL3	sall3
SALL2	sall2
FAIM	faim
CD180	cd180
WAS	was
RBFOX2	rbfox2
RAB9A	rab9a
CYP1A1	cyp1a1
CYP1A2	cyp1a2
IL36B	il36b
C5orf38	c5orf38
C5orf34	c5orf34
SPACA3	spaca3
ZBTB7A	zbtb7a
C5orf30	c5orf30
STX11	stx11
FARSB	farsb
FARSA	farsa
FIS1	fis1
STX17	stx17
C9orf72	c9orf72
STX19	stx19
STX18	stx18
ZMIZ1	zmiz1
URM1	urm1
C9orf78	c9orf78
LIPA	lipa
SLURP1	slurp1
CUTA	cuta
BPGM	bpgm
CUTC	cutc
ADGRE5	adgre5
ADGRE1	adgre1
LIPC	lipc
ADGRE3	adgre3
ADGRE2	adgre2
MOSPD3	mospd3
MOSPD2	mospd2
MOSPD1	mospd1
ATP11C	atp11c
ATP11B	atp11b
ATP11A	atp11a
PPDPFL	ppdpfl
PAN3	pan3
PAN2	pan2
GNAT2	gnat2
IFITM5	ifitm5
STK31	stk31
TM9SF1	tm9sf1
RIMBP3C	rimbp3c
TLN2	tln2
USP17L15	usp17l15
PARP3	parp3
DPP8	dpp8
DPP9	dpp9
STX5	stx5
POLE4	pole4
LIPH	liph
USP17L13	usp17l13
DPP3	dpp3
DPP4	dpp4
SUOX	suox
DPP6	dpp6
DPP7	dpp7
CEP68	cep68
ZNF281	znf281
STK36	stk36
CEP63	cep63
OR5B12	or5b12
SLC7A11	slc7a11
COQ10B	coq10b
COQ10A	coq10a
PRR30	prr30
IK	ik
CYP2A7	cyp2a7
CYP2A6	cyp2a6
OR6N1	or6n1
LIPN	lipn
OR6N2	or6n2
TMC8	tmc8
MRPS16	mrps16
OTOS	otos
HS1BP3	hs1bp3
TFDP3	tfdp3
NTMT1	ntmt1
NOC3L	noc3l
PCP2	pcp2
RNFT1	rnft1
HBP1	hbp1
SECISBP2	secisbp2
PRPF18	prpf18
A4GALT	a4galt
TMEM167A	tmem167a
USP17L18	usp17l18
TMIGD1	tmigd1
OR10R2	or10r2
TMEM229B	tmem229b
CTRL	ctrl
CTRC	ctrc
TRMT61A	trmt61a
MFHAS1	mfhas1
TRMT61B	trmt61b
ZFYVE9	zfyve9
DHX16	dhx16
DHX15	dhx15
LEPROT	leprot
ZFYVE1	zfyve1
LDOC1	ldoc1
DGCR8	dgcr8
MUM1	mum1
TGFBR3	tgfbr3
RXFP1	rxfp1
CCDC88A	ccdc88a
CCDC88B	ccdc88b
CCDC88C	ccdc88c
H2AFB3	h2afb3
H2AFB2	h2afb2
H2AFB1	h2afb1
DGCR6	dgcr6
ZNF783	znf783
ZNF782	znf782
ZNF781	znf781
ZNF555	znf555
ZFAND6	zfand6
ZNF786	znf786
ZNF785	znf785
PITRM1	pitrm1
GOT2	got2
ZNF552	znf552
RNASEK	rnasek
GOT1	got1
RNASEL	rnasel
RNASE1	rnase1
MPEG1	mpeg1
RNASE3	rnase3
ODF3B	odf3b
LLCFC1	llcfc1
RNASE7	rnase7
HOGA1	hoga1
RNASE9	rnase9
KRTAP17-1	krtap17_1
UBE2O	ube2o
SMIM28	smim28
SMIM29	smim29
QTRT2	qtrt2
OR2T8	or2t8
QTRT1	qtrt1
OR2T6	or2t6
OR2T7	or2t7
OR2T4	or2t4
OR2T5	or2t5
OR2T2	or2t2
BRAT1	brat1
PMEL	pmel
OR2T1	or2t1
FBXL8	fbxl8
CCDC89	ccdc89
SH3D21	sh3d21
OLFM2	olfm2
CCDC83	ccdc83
CCDC82	ccdc82
CCDC81	ccdc81
CCDC80	ccdc80
C22orf46	c22orf46
CCDC86	ccdc86
FBXL7	fbxl7
CCDC84	ccdc84
ADAMDEC1	adamdec1
USP26	usp26
CTR9	ctr9
CD7	cd7
RPUSD1	rpusd1
ZNF569	znf569
ZNF568	znf568
ZNF567	znf567
ZNF566	znf566
ZNF565	znf565
SIN3A	sin3a
ZNF563	znf563
SCARB1	scarb1
ZNF561	znf561
OR5AS1	or5as1
STMN4	stmn4
NECAP2	necap2
CDSN	cdsn
STMN3	stmn3
STKLD1	stkld1
IKBIP	ikbip
ACRBP	acrbp
OLFM4	olfm4
DCLK1	dclk1
DCLK3	dclk3
DCLK2	dclk2
NOX1	nox1
SNX12	snx12
NOX3	nox3
TRAF3	traf3
NOX5	nox5
NOX4	nox4
PGS1	pgs1
AZU1	azu1
TRAM1	tram1
FAM161A	fam161a
MRPL43	mrpl43
FAM161B	fam161b
TRAF6	traf6
TMTC2	tmtc2
UBE3B	ube3b
CDY2A	cdy2a
TRAF7	traf7
KHDRBS2	khdrbs2
UBE3D	ube3d
CD9	cd9
SHOX	shox
MRPL40	mrpl40
MRPL47	mrpl47
TOP2B	top2b
TOP2A	top2a
MTRF1	mtrf1
TMPRSS3	tmprss3
HGFAC	hgfac
MIGA1	miga1
APH1B	aph1b
TRA	tra
MRPL44	mrpl44
ABRAXAS2	abraxas2
TRD	trd
TRG	trg
ABRAXAS1	abraxas1
FBXL14	fbxl14
SLC26A2	slc26a2
SLC26A3	slc26a3
SLC26A4	slc26a4
SLC26A5	slc26a5
FGF9	fgf9
FGF8	fgf8
FGF7	fgf7
FGF6	fgf6
FGF5	fgf5
FGF4	fgf4
FGF3	fgf3
FGF2	fgf2
CMSS1	cmss1
BCAN	bcan
OLFML2B	olfml2b
OLFML2A	olfml2a
BCAM	bcam
GLOD5	glod5
GLOD4	glod4
SDC2	sdc2
GCH1	gch1
SDC4	sdc4
TTYH1	ttyh1
CFAP99	cfap99
ELOVL7	elovl7
ELOVL4	elovl4
ELOVL5	elovl5
ELOVL2	elovl2
ELOVL3	elovl3
ELOVL1	elovl1
WASHC2A	washc2a
MFSD13A	mfsd13a
AMY1A	amy1a
AMY1C	amy1c
AMY1B	amy1b
SPPL2B	sppl2b
TLN1	tln1
SLFN13	slfn13
RPUSD2	rpusd2
DEFB1	defb1
NAALADL2	naaladl2
POM121C	pom121c
TM9SF4	tm9sf4
DIABLO	diablo
ZNF593	znf593
IFNB1	ifnb1
CWF19L1	cwf19l1
SPRR2D	sprr2d
CWF19L2	cwf19l2
HEYL	heyl
NAA20	naa20
HSPA2	hspa2
NAA25	naa25
SNX11	snx11
SGCG	sgcg
TTYH3	ttyh3
SGCE	sgce
SGCD	sgcd
CNKSR1	cnksr1
SGCB	sgcb
CNKSR3	cnksr3
CNKSR2	cnksr2
TMEM35B	tmem35b
DUSP9	dusp9
DUSP8	dusp8
DUSP5	dusp5
DUSP4	dusp4
DUSP7	dusp7
DUSP6	dusp6
DUSP1	dusp1
DUSP3	dusp3
DUSP2	dusp2
LRRC8E	lrrc8e
LRRC8D	lrrc8d
GBGT1	gbgt1
NKD2	nkd2
ELN	eln
RBL1	rbl1
ELL	ell
LRRC8B	lrrc8b
QDPR	qdpr
SNRNP40	snrnp40
JPT2	jpt2
OR51E1	or51e1
OR51E2	or51e2
JPT1	jpt1
RGS7BP	rgs7bp
MIXL1	mixl1
HDX	hdx
HEY2	hey2
RIOX2	riox2
RIOX1	riox1
HEY1	hey1
LRRN4CL	lrrn4cl
MFSD9	mfsd9
RHOXF1	rhoxf1
STX4	stx4
MTF1	mtf1
WDR54	wdr54
MTF2	mtf2
SPERT	spert
PRKCQ	prkcq
LEP	lep
TAB3	tab3
ZNF596	znf596
CNTN1	cntn1
STX6	stx6
ZUP1	zup1
CSN1S1	csn1s1
TBC1D12	tbc1d12
HDC	hdc
TOR4A	tor4a
TBC1D16	tbc1d16
TAB1	tab1
TBC1D14	tbc1d14
FBL	fbl
MAGEB18	mageb18
AUTS2	auts2
PLA2G1B	pla2g1b
NUMA1	numa1
MAGEB10	mageb10
SPEM1	spem1
ZBED2	zbed2
MAGEB16	mageb16
C21orf62	c21orf62
GPR52	gpr52
HSPA1A	hspa1a
BMP10	bmp10
PF4	pf4
BMP15	bmp15
FAM83C	fam83c
FAM83B	fam83b
CACTIN	cactin
RPL31	rpl31
FAM83G	fam83g
FAM83F	fam83f
FAM83E	fam83e
FAM83D	fam83d
DGKZ	dgkz
C12orf71	c12orf71
SPRYD7	spryd7
C12orf73	c12orf73
C12orf74	c12orf74
C12orf75	c12orf75
C12orf76	c12orf76
ATP7A	atp7a
SPEM2	spem2
DGKQ	dgkq
ZNF594	znf594
VKORC1L1	vkorc1l1
DGKK	dgkk
DGKH	dgkh
DGKI	dgki
KIAA0825	kiaa0825
ZBED9	zbed9
DGKB	dgkb
ATP5MF	atp5mf
ATP5ME	atp5me
ATP5MD	atp5md
PANO1	pano1
DGKG	dgkg
DGKD	dgkd
DGKE	dgke
ICK	ick
MPHOSPH9	mphosph9
RNF19B	rnf19b
TMEM106B	tmem106b
MIEF2	mief2
CNP	cnp
NEK7	nek7
SRP72	srp72
SUV39H1	suv39h1
ZNF169	znf169
PTGIS	ptgis
PTGIR	ptgir
NEK5	nek5
TCERG1L	tcerg1l
ANKRD63	ankrd63
ANKRD62	ankrd62
ANKRD61	ankrd61
ANKRD60	ankrd60
NPM1	npm1
ANKRD66	ankrd66
ANKRD65	ankrd65
NPM2	npm2
HSPA13	hspa13
VSNL1	vsnl1
PEMT	pemt
HSPA14	hspa14
RHCG	rhcg
MXI1	mxi1
RHCE	rhce
NEK1	nek1
AKR1D1	akr1d1
TMEM26	tmem26
TMEM25	tmem25
PDE2A	pde2a
DXO	dxo
C1orf94	c1orf94
PPCS	ppcs
DDX53	ddx53
AHNAK2	ahnak2
ZNF286B	znf286b
OR2L5	or2l5
RALB	ralb
PPP3R2	ppp3r2
MYPOP	mypop
FAM222A	fam222a
SCG5	scg5
FAM222B	fam222b
SCG3	scg3
MEN1	men1
BRD3OS	brd3os
CPSF4L	cpsf4l
AP5S1	ap5s1
KRT222	krt222
